Year,State,County,Domain Category,sta_con,irrigated soybean area
1997,south dakota,gregory,NOT SPECIFIED,south dakota_gregory,2536.521062271062
1997,south dakota,lyman,NOT SPECIFIED,south dakota_lyman,450.0
1997,south dakota,bon homme,NOT SPECIFIED,south dakota_bon homme,1911.0
1997,south dakota,charles mix,NOT SPECIFIED,south dakota_charles mix,3563.0
1997,south dakota,clay,NOT SPECIFIED,south dakota_clay,3692.0
1997,south dakota,douglas,NOT SPECIFIED,south dakota_douglas,641.0
1997,south dakota,hutchinson,NOT SPECIFIED,south dakota_hutchinson,475.0
1997,south dakota,lincoln,NOT SPECIFIED,south dakota_lincoln,1090.0
1997,south dakota,turner,NOT SPECIFIED,south dakota_turner,8175.0
1997,south dakota,union,NOT SPECIFIED,south dakota_union,15701.0
1997,south dakota,yankton,NOT SPECIFIED,south dakota_yankton,2938.0
1997,tennessee,sequatchie,NOT SPECIFIED,tennessee_sequatchie,2097.4292237442924
1997,tennessee,dyer,NOT SPECIFIED,tennessee_dyer,535.0
1997,tennessee,lake,NOT SPECIFIED,tennessee_lake,3895.0
1997,tennessee,lauderdale,NOT SPECIFIED,tennessee_lauderdale,245.0
1997,tennessee,shelby,NOT SPECIFIED,tennessee_shelby,2800.0
1997,tennessee,tipton,NOT SPECIFIED,tennessee_tipton,1650.3333333333333
1997,tennessee,blount,NOT SPECIFIED,tennessee_blount,2097.4292237442924
1997,tennessee,hawkins,NOT SPECIFIED,tennessee_hawkins,2097.4292237442924
1997,tennessee,carroll,NOT SPECIFIED,tennessee_carroll,735.0
1997,tennessee,fayette,NOT SPECIFIED,tennessee_fayette,2409.0
1997,tennessee,gibson,NOT SPECIFIED,tennessee_gibson,1842.0
1997,tennessee,hardeman,NOT SPECIFIED,tennessee_hardeman,1555.0
1997,tennessee,haywood,NOT SPECIFIED,tennessee_haywood,4599.5
1997,tennessee,madison,NOT SPECIFIED,tennessee_madison,1309.3333333333333
1997,tennessee,weakley,NOT SPECIFIED,tennessee_weakley,1760.5
1997,tennessee,lawrence,NOT SPECIFIED,tennessee_lawrence,2097.4292237442924
1997,tennessee,wayne,NOT SPECIFIED,tennessee_wayne,2097.4292237442924
1997,texas,delta,NOT SPECIFIED,texas_delta,1836.0219907407404
1997,texas,kaufman,NOT SPECIFIED,texas_kaufman,1836.0219907407404
1997,texas,lamar,NOT SPECIFIED,texas_lamar,1005.3333333333334
1997,texas,mclennan,NOT SPECIFIED,texas_mclennan,1836.0219907407404
1997,texas,red river,NOT SPECIFIED,texas_red river,1836.0219907407404
1997,texas,brazos,NOT SPECIFIED,texas_brazos,525.0
1997,texas,robertson,NOT SPECIFIED,texas_robertson,115.0
1997,texas,waller,NOT SPECIFIED,texas_waller,1836.0219907407404
1997,texas,cameron,NOT SPECIFIED,texas_cameron,3125.0
1997,texas,hidalgo,NOT SPECIFIED,texas_hidalgo,1058.0
1997,texas,carson,NOT SPECIFIED,texas_carson,3691.0
1997,texas,castro,NOT SPECIFIED,texas_castro,3080.0
1997,texas,deaf smith,NOT SPECIFIED,texas_deaf smith,1650.5
1997,texas,floyd,NOT SPECIFIED,texas_floyd,10216.0
1997,texas,gray,NOT SPECIFIED,texas_gray,1297.0
1997,texas,hale,NOT SPECIFIED,texas_hale,16283.0
1997,texas,hansford,NOT SPECIFIED,texas_hansford,5174.0
1997,texas,hutchinson,NOT SPECIFIED,texas_hutchinson,2879.0
1997,texas,moore,NOT SPECIFIED,texas_moore,1303.0
1997,texas,ochiltree,NOT SPECIFIED,texas_ochiltree,2575.0
1997,texas,parmer,NOT SPECIFIED,texas_parmer,2009.0
1997,texas,sherman,NOT SPECIFIED,texas_sherman,257.0
1997,texas,swisher,NOT SPECIFIED,texas_swisher,4484.0
1997,texas,donley,NOT SPECIFIED,texas_donley,226.0
1997,texas,wilbarger,NOT SPECIFIED,texas_wilbarger,1836.0219907407404
1997,texas,burleson,NOT SPECIFIED,texas_burleson,1477.0
1997,texas,colorado,NOT SPECIFIED,texas_colorado,1836.0219907407404
1997,texas,lavaca,NOT SPECIFIED,texas_lavaca,1836.0219907407404
1997,texas,wilson,NOT SPECIFIED,texas_wilson,1836.0219907407404
1997,texas,bailey,NOT SPECIFIED,texas_bailey,1003.0
1997,texas,crosby,NOT SPECIFIED,texas_crosby,929.0
1997,texas,hockley,NOT SPECIFIED,texas_hockley,1527.0
1997,texas,lamb,NOT SPECIFIED,texas_lamb,4238.0
1997,texas,lubbock,NOT SPECIFIED,texas_lubbock,4863.0
1997,texas,terry,NOT SPECIFIED,texas_terry,1135.0
1997,texas,brazoria,NOT SPECIFIED,texas_brazoria,326.0
1997,texas,calhoun,NOT SPECIFIED,texas_calhoun,369.0
1997,texas,chambers,NOT SPECIFIED,texas_chambers,1836.0219907407404
1997,texas,fort bend,NOT SPECIFIED,texas_fort bend,655.0
1997,texas,harris,NOT SPECIFIED,texas_harris,1836.0219907407404
1997,texas,jackson,NOT SPECIFIED,texas_jackson,185.0
1997,texas,jefferson,NOT SPECIFIED,texas_jefferson,1836.0219907407404
1997,texas,liberty,NOT SPECIFIED,texas_liberty,1836.0219907407404
1997,texas,matagorda,NOT SPECIFIED,texas_matagorda,3087.0
1997,texas,victoria,NOT SPECIFIED,texas_victoria,1836.0219907407404
1997,texas,wharton,NOT SPECIFIED,texas_wharton,2097.0
1997,virginia,amelia,NOT SPECIFIED,virginia_amelia,144.0
1997,virginia,caroline,NOT SPECIFIED,virginia_caroline,834.25
1997,virginia,goochland,NOT SPECIFIED,virginia_goochland,453.57236842105266
1997,virginia,hanover,NOT SPECIFIED,virginia_hanover,615.0
1997,virginia,spotsylvania,NOT SPECIFIED,virginia_spotsylvania,453.57236842105266
1997,virginia,accomack,NOT SPECIFIED,virginia_accomack,975.0
1997,virginia,charles city,NOT SPECIFIED,virginia_charles city,457.0
1997,virginia,essex,NOT SPECIFIED,virginia_essex,453.57236842105266
1997,virginia,james city,NOT SPECIFIED,virginia_james city,453.57236842105266
1997,virginia,king george,NOT SPECIFIED,virginia_king george,453.57236842105266
1997,virginia,king william,NOT SPECIFIED,virginia_king william,565.0
1997,virginia,lancaster,NOT SPECIFIED,virginia_lancaster,453.57236842105266
1997,virginia,new kent,NOT SPECIFIED,virginia_new kent,453.57236842105266
1997,virginia,northampton,NOT SPECIFIED,virginia_northampton,502.0
1997,virginia,northumberland,NOT SPECIFIED,virginia_northumberland,453.57236842105266
1997,virginia,westmoreland,NOT SPECIFIED,virginia_westmoreland,453.57236842105266
1997,virginia,culpeper,NOT SPECIFIED,virginia_culpeper,453.57236842105266
1997,virginia,fauquier,NOT SPECIFIED,virginia_fauquier,453.57236842105266
1997,virginia,page,NOT SPECIFIED,virginia_page,110.0
1997,virginia,rockingham,NOT SPECIFIED,virginia_rockingham,124.0
1997,virginia,shenandoah,NOT SPECIFIED,virginia_shenandoah,453.57236842105266
1997,virginia,brunswick,NOT SPECIFIED,virginia_brunswick,453.57236842105266
1997,virginia,chesapeake city,NOT SPECIFIED,virginia_chesapeake city,453.57236842105266
1997,virginia,dinwiddie,NOT SPECIFIED,virginia_dinwiddie,134.33333333333334
1997,virginia,greensville,NOT SPECIFIED,virginia_greensville,453.57236842105266
1997,virginia,isle of wight,NOT SPECIFIED,virginia_isle of wight,80.0
1997,virginia,prince george,NOT SPECIFIED,virginia_prince george,453.57236842105266
1997,virginia,southampton,NOT SPECIFIED,virginia_southampton,426.25
1997,virginia,suffolk city,NOT SPECIFIED,virginia_suffolk city,453.57236842105266
1997,virginia,surry,NOT SPECIFIED,virginia_surry,105.0
1997,virginia,virginia beach city,NOT SPECIFIED,virginia_virginia beach city,453.57236842105266
1997,virginia,nottoway,NOT SPECIFIED,virginia_nottoway,453.57236842105266
1997,virginia,augusta,NOT SPECIFIED,virginia_augusta,85.0
1997,west virginia,hardy,NOT SPECIFIED,west virginia_hardy,
1997,west virginia,jefferson,NOT SPECIFIED,west virginia_jefferson,
1997,west virginia,pendleton,NOT SPECIFIED,west virginia_pendleton,
1997,wisconsin,adams,NOT SPECIFIED,wisconsin_adams,2662.0
1997,wisconsin,juneau,NOT SPECIFIED,wisconsin_juneau,966.0
1997,wisconsin,marquette,NOT SPECIFIED,wisconsin_marquette,285.0
1997,wisconsin,portage,NOT SPECIFIED,wisconsin_portage,3144.0
1997,wisconsin,waupaca,NOT SPECIFIED,wisconsin_waupaca,764.0
1997,wisconsin,waushara,NOT SPECIFIED,wisconsin_waushara,2000.0
1997,wisconsin,wood,NOT SPECIFIED,wisconsin_wood,1201.2939672801638
1997,wisconsin,door,NOT SPECIFIED,wisconsin_door,1201.2939672801638
1997,wisconsin,winnebago,NOT SPECIFIED,wisconsin_winnebago,1201.2939672801638
1997,wisconsin,marathon,NOT SPECIFIED,wisconsin_marathon,720.25
1997,wisconsin,langlade,NOT SPECIFIED,wisconsin_langlade,881.0
1997,wisconsin,marinette,NOT SPECIFIED,wisconsin_marinette,148.0
1997,wisconsin,barron,NOT SPECIFIED,wisconsin_barron,1793.0
1997,wisconsin,chippewa,NOT SPECIFIED,wisconsin_chippewa,1167.0
1997,wisconsin,polk,NOT SPECIFIED,wisconsin_polk,320.6666666666667
1997,wisconsin,washburn,NOT SPECIFIED,wisconsin_washburn,1201.2939672801638
1997,wisconsin,columbia,NOT SPECIFIED,wisconsin_columbia,365.6666666666667
1997,wisconsin,dane,NOT SPECIFIED,wisconsin_dane,1676.0
1997,wisconsin,dodge,NOT SPECIFIED,wisconsin_dodge,17.0
1997,wisconsin,green,NOT SPECIFIED,wisconsin_green,510.0
1997,wisconsin,jefferson,NOT SPECIFIED,wisconsin_jefferson,759.0
1997,wisconsin,rock,NOT SPECIFIED,wisconsin_rock,534.0
1997,wisconsin,walworth,NOT SPECIFIED,wisconsin_walworth,244.0
1997,wisconsin,waukesha,NOT SPECIFIED,wisconsin_waukesha,1201.2939672801638
1997,wisconsin,crawford,NOT SPECIFIED,wisconsin_crawford,1201.2939672801638
1997,wisconsin,grant,NOT SPECIFIED,wisconsin_grant,168.0
1997,wisconsin,iowa,NOT SPECIFIED,wisconsin_iowa,1309.0
1997,wisconsin,lafayette,NOT SPECIFIED,wisconsin_lafayette,1201.2939672801638
1997,wisconsin,richland,NOT SPECIFIED,wisconsin_richland,263.0
1997,wisconsin,sauk,NOT SPECIFIED,wisconsin_sauk,1866.0
1997,wisconsin,buffalo,NOT SPECIFIED,wisconsin_buffalo,510.0
1997,wisconsin,dunn,NOT SPECIFIED,wisconsin_dunn,1344.0
1997,wisconsin,eau claire,NOT SPECIFIED,wisconsin_eau claire,664.5
1997,wisconsin,jackson,NOT SPECIFIED,wisconsin_jackson,588.0
1997,wisconsin,pepin,NOT SPECIFIED,wisconsin_pepin,1175.0
1997,wisconsin,pierce,NOT SPECIFIED,wisconsin_pierce,226.5
1997,wisconsin,st croix,NOT SPECIFIED,wisconsin_st croix,262.0
1997,wisconsin,trempealeau,NOT SPECIFIED,wisconsin_trempealeau,1107.0
2002,alabama,lowndes,NOT SPECIFIED,alabama_lowndes,839.9510869565217
2002,alabama,macon,NOT SPECIFIED,alabama_macon,839.9510869565217
2002,alabama,baldwin,NOT SPECIFIED,alabama_baldwin,419.25
2002,alabama,cherokee,NOT SPECIFIED,alabama_cherokee,839.9510869565217
2002,alabama,jackson,NOT SPECIFIED,alabama_jackson,485.0
2002,alabama,marshall,NOT SPECIFIED,alabama_marshall,839.9510869565217
2002,alabama,lauderdale,NOT SPECIFIED,alabama_lauderdale,839.9510869565217
2002,alabama,limestone,NOT SPECIFIED,alabama_limestone,2873.6666666666665
2002,alabama,madison,NOT SPECIFIED,alabama_madison,2030.0
2002,alabama,morgan,NOT SPECIFIED,alabama_morgan,839.9510869565217
2002,alabama,lamar,NOT SPECIFIED,alabama_lamar,839.9510869565217
2002,alabama,lee,NOT SPECIFIED,alabama_lee,839.9510869565217
2002,alabama,barbour,NOT SPECIFIED,alabama_barbour,839.9510869565217
2002,alabama,houston,NOT SPECIFIED,alabama_houston,473.0
2002,arkansas,conway,NOT SPECIFIED,arkansas_conway,5765.0
2002,arkansas,faulkner,NOT SPECIFIED,arkansas_faulkner,2032.0
2002,arkansas,hot spring,NOT SPECIFIED,arkansas_hot spring,51422.746212121216
2002,arkansas,perry,NOT SPECIFIED,arkansas_perry,1745.0
2002,arkansas,pulaski,NOT SPECIFIED,arkansas_pulaski,14189.0
2002,arkansas,arkansas,NOT SPECIFIED,arkansas_arkansas,155471.0
2002,arkansas,crittenden,NOT SPECIFIED,arkansas_crittenden,60489.0
2002,arkansas,cross,NOT SPECIFIED,arkansas_cross,103387.0
2002,arkansas,lee,NOT SPECIFIED,arkansas_lee,52434.0
2002,arkansas,lonoke,NOT SPECIFIED,arkansas_lonoke,102111.0
2002,arkansas,monroe,NOT SPECIFIED,arkansas_monroe,66380.0
2002,arkansas,phillips,NOT SPECIFIED,arkansas_phillips,43336.0
2002,arkansas,prairie,NOT SPECIFIED,arkansas_prairie,99804.0
2002,arkansas,saint francis,NOT SPECIFIED,arkansas_saint francis,66291.0
2002,arkansas,woodruff,NOT SPECIFIED,arkansas_woodruff,79782.0
2002,arkansas,clay,NOT SPECIFIED,arkansas_clay,82520.0
2002,arkansas,craighead,NOT SPECIFIED,arkansas_craighead,54249.0
2002,arkansas,greene,NOT SPECIFIED,arkansas_greene,43605.0
2002,arkansas,independence,NOT SPECIFIED,arkansas_independence,8283.0
2002,arkansas,jackson,NOT SPECIFIED,arkansas_jackson,85128.0
2002,arkansas,lawrence,NOT SPECIFIED,arkansas_lawrence,45498.0
2002,arkansas,mississippi,NOT SPECIFIED,arkansas_mississippi,59060.0
2002,arkansas,poinsett,NOT SPECIFIED,arkansas_poinsett,112815.0
2002,arkansas,randolph,NOT SPECIFIED,arkansas_randolph,23477.0
2002,arkansas,white,NOT SPECIFIED,arkansas_white,15951.0
2002,arkansas,ashley,NOT SPECIFIED,arkansas_ashley,26873.0
2002,arkansas,chicot,NOT SPECIFIED,arkansas_chicot,60742.0
2002,arkansas,desha,NOT SPECIFIED,arkansas_desha,61101.0
2002,arkansas,drew,NOT SPECIFIED,arkansas_drew,14905.0
2002,arkansas,jefferson,NOT SPECIFIED,arkansas_jefferson,72400.0
2002,arkansas,lincoln,NOT SPECIFIED,arkansas_lincoln,43149.0
2002,arkansas,hempstead,NOT SPECIFIED,arkansas_hempstead,51422.746212121216
2002,arkansas,lafayette,NOT SPECIFIED,arkansas_lafayette,1394.0
2002,arkansas,little river,NOT SPECIFIED,arkansas_little river,3484.5
2002,arkansas,miller,NOT SPECIFIED,arkansas_miller,1214.0
2002,arkansas,crawford,NOT SPECIFIED,arkansas_crawford,1469.0
2002,arkansas,franklin,NOT SPECIFIED,arkansas_franklin,461.0
2002,arkansas,johnson,NOT SPECIFIED,arkansas_johnson,1010.0
2002,arkansas,logan,NOT SPECIFIED,arkansas_logan,821.0
2002,arkansas,pope,NOT SPECIFIED,arkansas_pope,1055.0
2002,arkansas,sebastian,NOT SPECIFIED,arkansas_sebastian,51422.746212121216
2002,arkansas,yell,NOT SPECIFIED,arkansas_yell,2635.0
2002,colorado,cheyenne,NOT SPECIFIED,colorado_cheyenne,1081.6929824561403
2002,colorado,kit carson,NOT SPECIFIED,colorado_kit carson,1911.0
2002,colorado,phillips,NOT SPECIFIED,colorado_phillips,1081.6929824561403
2002,colorado,washington,NOT SPECIFIED,colorado_washington,601.0
2002,colorado,yuma,NOT SPECIFIED,colorado_yuma,1424.0
2002,colorado,sedgwick,NOT SPECIFIED,colorado_sedgwick,1081.6929824561403
2002,colorado,bent,NOT SPECIFIED,colorado_bent,1081.6929824561403
2002,colorado,otero,NOT SPECIFIED,colorado_otero,273.0
2002,delaware,kent,NOT SPECIFIED,delaware_kent,7486.0
2002,delaware,new castle,NOT SPECIFIED,delaware_new castle,736.0
2002,delaware,sussex,NOT SPECIFIED,delaware_sussex,12486.0
2002,florida,marion,NOT SPECIFIED,florida_marion,515.0
2002,florida,columbia,NOT SPECIFIED,florida_columbia,515.0
2002,florida,madison,NOT SPECIFIED,florida_madison,381.0
2002,florida,suwannee,NOT SPECIFIED,florida_suwannee,180.0
2002,florida,calhoun,NOT SPECIFIED,florida_calhoun,515.0
2002,florida,gadsden,NOT SPECIFIED,florida_gadsden,515.0
2002,florida,jackson,NOT SPECIFIED,florida_jackson,1185.0
2002,florida,leon,NOT SPECIFIED,florida_leon,515.0
2002,florida,santa rosa,NOT SPECIFIED,florida_santa rosa,515.0
2002,florida,washington,NOT SPECIFIED,florida_washington,515.0
2002,georgia,dodge,NOT SPECIFIED,georgia_dodge,126.0
2002,georgia,johnson,NOT SPECIFIED,georgia_johnson,721.3152654867257
2002,georgia,laurens,NOT SPECIFIED,georgia_laurens,724.0
2002,georgia,montgomery,NOT SPECIFIED,georgia_montgomery,721.3152654867257
2002,georgia,pulaski,NOT SPECIFIED,georgia_pulaski,200.0
2002,georgia,treutlen,NOT SPECIFIED,georgia_treutlen,721.3152654867257
2002,georgia,washington,NOT SPECIFIED,georgia_washington,466.0
2002,georgia,wheeler,NOT SPECIFIED,georgia_wheeler,654.0
2002,georgia,bulloch,NOT SPECIFIED,georgia_bulloch,713.3333333333334
2002,georgia,burke,NOT SPECIFIED,georgia_burke,720.0
2002,georgia,candler,NOT SPECIFIED,georgia_candler,82.0
2002,georgia,effingham,NOT SPECIFIED,georgia_effingham,721.3152654867257
2002,georgia,jefferson,NOT SPECIFIED,georgia_jefferson,1951.0
2002,georgia,jenkins,NOT SPECIFIED,georgia_jenkins,206.0
2002,georgia,screven,NOT SPECIFIED,georgia_screven,895.0
2002,georgia,warren,NOT SPECIFIED,georgia_warren,721.3152654867257
2002,georgia,hart,NOT SPECIFIED,georgia_hart,650.0
2002,georgia,bartow,NOT SPECIFIED,georgia_bartow,721.3152654867257
2002,georgia,gordon,NOT SPECIFIED,georgia_gordon,660.0
2002,georgia,atkinson,NOT SPECIFIED,georgia_atkinson,160.0
2002,georgia,ben hill,NOT SPECIFIED,georgia_ben hill,721.3152654867257
2002,georgia,brooks,NOT SPECIFIED,georgia_brooks,198.0
2002,georgia,colquitt,NOT SPECIFIED,georgia_colquitt,161.5
2002,georgia,cook,NOT SPECIFIED,georgia_cook,132.0
2002,georgia,crisp,NOT SPECIFIED,georgia_crisp,503.0
2002,georgia,dooly,NOT SPECIFIED,georgia_dooly,667.0
2002,georgia,echols,NOT SPECIFIED,georgia_echols,721.3152654867257
2002,georgia,irwin,NOT SPECIFIED,georgia_irwin,175.0
2002,georgia,lowndes,NOT SPECIFIED,georgia_lowndes,290.0
2002,georgia,tift,NOT SPECIFIED,georgia_tift,51.0
2002,georgia,turner,NOT SPECIFIED,georgia_turner,90.0
2002,georgia,wilcox,NOT SPECIFIED,georgia_wilcox,195.0
2002,georgia,appling,NOT SPECIFIED,georgia_appling,721.3152654867257
2002,georgia,bryan,NOT SPECIFIED,georgia_bryan,721.3152654867257
2002,georgia,evans,NOT SPECIFIED,georgia_evans,166.0
2002,georgia,pierce,NOT SPECIFIED,georgia_pierce,524.0
2002,georgia,tattnall,NOT SPECIFIED,georgia_tattnall,1224.0
2002,georgia,toombs,NOT SPECIFIED,georgia_toombs,523.0
2002,georgia,baker,NOT SPECIFIED,georgia_baker,588.0
2002,georgia,decatur,NOT SPECIFIED,georgia_decatur,2012.3333333333333
2002,georgia,dougherty,NOT SPECIFIED,georgia_dougherty,721.3152654867257
2002,georgia,early,NOT SPECIFIED,georgia_early,351.0
2002,georgia,mitchell,NOT SPECIFIED,georgia_mitchell,837.0
2002,georgia,randolph,NOT SPECIFIED,georgia_randolph,1068.0
2002,georgia,seminole,NOT SPECIFIED,georgia_seminole,392.0
2002,georgia,sumter,NOT SPECIFIED,georgia_sumter,155.0
2002,georgia,terrell,NOT SPECIFIED,georgia_terrell,1232.0
2002,georgia,thomas,NOT SPECIFIED,georgia_thomas,246.0
2002,georgia,webster,NOT SPECIFIED,georgia_webster,310.0
2002,georgia,macon,NOT SPECIFIED,georgia_macon,1335.75
2002,georgia,pike,NOT SPECIFIED,georgia_pike,721.3152654867257
2002,georgia,taylor,NOT SPECIFIED,georgia_taylor,721.0
2002,hawaii,kauai,NOT SPECIFIED,hawaii_kauai,
2002,illinois,logan,NOT SPECIFIED,illinois_logan,464.0
2002,illinois,marshall,NOT SPECIFIED,illinois_marshall,686.0
2002,illinois,mason,NOT SPECIFIED,illinois_mason,27591.0
2002,illinois,mclean,NOT SPECIFIED,illinois_mclean,344.5
2002,illinois,menard,NOT SPECIFIED,illinois_menard,500.0
2002,illinois,peoria,NOT SPECIFIED,illinois_peoria,1691.0
2002,illinois,tazewell,NOT SPECIFIED,illinois_tazewell,8384.0
2002,illinois,woodford,NOT SPECIFIED,illinois_woodford,2251.062103929024
2002,illinois,champaign,NOT SPECIFIED,illinois_champaign,1808.0
2002,illinois,ford,NOT SPECIFIED,illinois_ford,165.0
2002,illinois,iroquois,NOT SPECIFIED,illinois_iroquois,474.0
2002,illinois,kankakee,NOT SPECIFIED,illinois_kankakee,2738.0
2002,illinois,piatt,NOT SPECIFIED,illinois_piatt,240.0
2002,illinois,vermilion,NOT SPECIFIED,illinois_vermilion,2251.062103929024
2002,illinois,clark,NOT SPECIFIED,illinois_clark,2227.0
2002,illinois,crawford,NOT SPECIFIED,illinois_crawford,2780.0
2002,illinois,douglas,NOT SPECIFIED,illinois_douglas,79.0
2002,illinois,jasper,NOT SPECIFIED,illinois_jasper,2251.062103929024
2002,illinois,lawrence,NOT SPECIFIED,illinois_lawrence,3265.0
2002,illinois,marion,NOT SPECIFIED,illinois_marion,87.0
2002,illinois,moultrie,NOT SPECIFIED,illinois_moultrie,2251.062103929024
2002,illinois,boone,NOT SPECIFIED,illinois_boone,2251.062103929024
2002,illinois,de kalb,NOT SPECIFIED,illinois_de kalb,504.0
2002,illinois,kane,NOT SPECIFIED,illinois_kane,2251.062103929024
2002,illinois,kendall,NOT SPECIFIED,illinois_kendall,2251.062103929024
2002,illinois,la salle,NOT SPECIFIED,illinois_la salle,2251.062103929024
2002,illinois,mchenry,NOT SPECIFIED,illinois_mchenry,1090.0
2002,illinois,bureau,NOT SPECIFIED,illinois_bureau,780.0
2002,illinois,carroll,NOT SPECIFIED,illinois_carroll,4056.0
2002,illinois,henry,NOT SPECIFIED,illinois_henry,1757.0
2002,illinois,lee,NOT SPECIFIED,illinois_lee,3981.0
2002,illinois,mercer,NOT SPECIFIED,illinois_mercer,2061.0
2002,illinois,ogle,NOT SPECIFIED,illinois_ogle,365.0
2002,illinois,rock island,NOT SPECIFIED,illinois_rock island,953.0
2002,illinois,stephenson,NOT SPECIFIED,illinois_stephenson,2251.062103929024
2002,illinois,whiteside,NOT SPECIFIED,illinois_whiteside,11994.0
2002,illinois,winnebago,NOT SPECIFIED,illinois_winnebago,456.0
2002,illinois,edwards,NOT SPECIFIED,illinois_edwards,100.0
2002,illinois,gallatin,NOT SPECIFIED,illinois_gallatin,7249.0
2002,illinois,hardin,NOT SPECIFIED,illinois_hardin,2251.062103929024
2002,illinois,jefferson,NOT SPECIFIED,illinois_jefferson,2251.062103929024
2002,illinois,massac,NOT SPECIFIED,illinois_massac,3680.0
2002,illinois,pope,NOT SPECIFIED,illinois_pope,139.0
2002,illinois,saline,NOT SPECIFIED,illinois_saline,2251.062103929024
2002,illinois,wabash,NOT SPECIFIED,illinois_wabash,643.3333333333334
2002,illinois,white,NOT SPECIFIED,illinois_white,6156.0
2002,illinois,alexander,NOT SPECIFIED,illinois_alexander,1517.0
2002,illinois,clinton,NOT SPECIFIED,illinois_clinton,353.0
2002,illinois,monroe,NOT SPECIFIED,illinois_monroe,296.0
2002,illinois,perry,NOT SPECIFIED,illinois_perry,115.0
2002,illinois,pulaski,NOT SPECIFIED,illinois_pulaski,1740.0
2002,illinois,randolph,NOT SPECIFIED,illinois_randolph,2251.062103929024
2002,illinois,st clair,NOT SPECIFIED,illinois_st clair,141.0
2002,illinois,union,NOT SPECIFIED,illinois_union,1200.0
2002,illinois,washington,NOT SPECIFIED,illinois_washington,749.0
2002,illinois,adams,NOT SPECIFIED,illinois_adams,497.0
2002,illinois,fulton,NOT SPECIFIED,illinois_fulton,402.0
2002,illinois,hancock,NOT SPECIFIED,illinois_hancock,753.6666666666666
2002,illinois,henderson,NOT SPECIFIED,illinois_henderson,4398.0
2002,illinois,cass,NOT SPECIFIED,illinois_cass,2886.0
2002,illinois,christian,NOT SPECIFIED,illinois_christian,2251.062103929024
2002,illinois,greene,NOT SPECIFIED,illinois_greene,1150.0
2002,illinois,jersey,NOT SPECIFIED,illinois_jersey,2251.062103929024
2002,illinois,morgan,NOT SPECIFIED,illinois_morgan,525.0
2002,illinois,sangamon,NOT SPECIFIED,illinois_sangamon,2251.062103929024
2002,illinois,scott,NOT SPECIFIED,illinois_scott,1471.0
2002,indiana,bartholomew,NOT SPECIFIED,indiana_bartholomew,1673.0
2002,indiana,hendricks,NOT SPECIFIED,indiana_hendricks,2189.39592760181
2002,indiana,johnson,NOT SPECIFIED,indiana_johnson,757.0
2002,indiana,morgan,NOT SPECIFIED,indiana_morgan,2189.39592760181
2002,indiana,shelby,NOT SPECIFIED,indiana_shelby,775.0
2002,indiana,wayne,NOT SPECIFIED,indiana_wayne,2189.39592760181
2002,indiana,carroll,NOT SPECIFIED,indiana_carroll,2189.39592760181
2002,indiana,cass,NOT SPECIFIED,indiana_cass,885.0
2002,indiana,elkhart,NOT SPECIFIED,indiana_elkhart,6637.0
2002,indiana,fulton,NOT SPECIFIED,indiana_fulton,4013.0
2002,indiana,kosciusko,NOT SPECIFIED,indiana_kosciusko,5126.0
2002,indiana,marshall,NOT SPECIFIED,indiana_marshall,2220.0
2002,indiana,miami,NOT SPECIFIED,indiana_miami,608.75
2002,indiana,st. joseph,NOT SPECIFIED,indiana_st. joseph,4284.0
2002,indiana,wabash,NOT SPECIFIED,indiana_wabash,180.0
2002,indiana,allen,NOT SPECIFIED,indiana_allen,139.66666666666666
2002,indiana,de kalb,NOT SPECIFIED,indiana_de kalb,315.0
2002,indiana,huntington,NOT SPECIFIED,indiana_huntington,246.0
2002,indiana,lagrange,NOT SPECIFIED,indiana_lagrange,6156.0
2002,indiana,noble,NOT SPECIFIED,indiana_noble,1706.0
2002,indiana,steuben,NOT SPECIFIED,indiana_steuben,476.0
2002,indiana,whitley,NOT SPECIFIED,indiana_whitley,2189.39592760181
2002,indiana,jasper,NOT SPECIFIED,indiana_jasper,4894.0
2002,indiana,la porte,NOT SPECIFIED,indiana_la porte,10012.0
2002,indiana,lake,NOT SPECIFIED,indiana_lake,1572.0
2002,indiana,newton,NOT SPECIFIED,indiana_newton,399.0
2002,indiana,porter,NOT SPECIFIED,indiana_porter,2975.0
2002,indiana,pulaski,NOT SPECIFIED,indiana_pulaski,3774.0
2002,indiana,starke,NOT SPECIFIED,indiana_starke,2968.0
2002,indiana,white,NOT SPECIFIED,indiana_white,818.0
2002,indiana,jackson,NOT SPECIFIED,indiana_jackson,224.0
2002,indiana,jennings,NOT SPECIFIED,indiana_jennings,2189.39592760181
2002,indiana,ohio,NOT SPECIFIED,indiana_ohio,2189.39592760181
2002,indiana,ripley,NOT SPECIFIED,indiana_ripley,2189.39592760181
2002,indiana,daviess,NOT SPECIFIED,indiana_daviess,258.0
2002,indiana,dubois,NOT SPECIFIED,indiana_dubois,2189.39592760181
2002,indiana,gibson,NOT SPECIFIED,indiana_gibson,1371.5
2002,indiana,greene,NOT SPECIFIED,indiana_greene,825.0
2002,indiana,knox,NOT SPECIFIED,indiana_knox,7467.0
2002,indiana,martin,NOT SPECIFIED,indiana_martin,2189.39592760181
2002,indiana,posey,NOT SPECIFIED,indiana_posey,3464.0
2002,indiana,spencer,NOT SPECIFIED,indiana_spencer,2189.39592760181
