Year,State,County,Domain Category,sta_con,irrigated maize area
2007,virginia,franklin,NOT SPECIFIED,virginia_franklin,69.0
2007,virginia,halifax,NOT SPECIFIED,virginia_halifax,52.0
2007,virginia,patrick,NOT SPECIFIED,virginia_patrick,11.0
2007,virginia,pittsylvania,NOT SPECIFIED,virginia_pittsylvania,4.0
2007,virginia,lee,NOT SPECIFIED,virginia_lee,542.8760330578513
2007,virginia,smyth,NOT SPECIFIED,virginia_smyth,542.8760330578513
2007,virginia,washington,NOT SPECIFIED,virginia_washington,542.8760330578513
2007,virginia,augusta,NOT SPECIFIED,virginia_augusta,637.0
2007,washington,benton,NOT SPECIFIED,washington_benton,12672.0
2007,washington,chelan,NOT SPECIFIED,washington_chelan,8.0
2007,washington,kittitas,NOT SPECIFIED,washington_kittitas,181.0
2007,washington,okanogan,NOT SPECIFIED,washington_okanogan,386.0
2007,washington,yakima,NOT SPECIFIED,washington_yakima,16755.0
2007,washington,adams,NOT SPECIFIED,washington_adams,8603.0
2007,washington,douglas,NOT SPECIFIED,washington_douglas,338.0
2007,washington,franklin,NOT SPECIFIED,washington_franklin,16369.0
2007,washington,grant,NOT SPECIFIED,washington_grant,57432.0
2007,washington,spokane,NOT SPECIFIED,washington_spokane,8059.987704918033
2007,washington,columbia,NOT SPECIFIED,washington_columbia,8059.987704918033
2007,washington,walla walla,NOT SPECIFIED,washington_walla walla,4758.0
2007,washington,whitman,NOT SPECIFIED,washington_whitman,695.0
2007,washington,mason,NOT SPECIFIED,washington_mason,5.0
2007,west virginia,jefferson,NOT SPECIFIED,west virginia_jefferson,3.0
2007,west virginia,mason,NOT SPECIFIED,west virginia_mason,3.0
2007,wisconsin,adams,NOT SPECIFIED,wisconsin_adams,11345.0
2007,wisconsin,green lake,NOT SPECIFIED,wisconsin_green lake,614.0
2007,wisconsin,juneau,NOT SPECIFIED,wisconsin_juneau,636.0
2007,wisconsin,marquette,NOT SPECIFIED,wisconsin_marquette,3610.0
2007,wisconsin,portage,NOT SPECIFIED,wisconsin_portage,15686.0
2007,wisconsin,waupaca,NOT SPECIFIED,wisconsin_waupaca,3341.0
2007,wisconsin,waushara,NOT SPECIFIED,wisconsin_waushara,9296.0
2007,wisconsin,wood,NOT SPECIFIED,wisconsin_wood,121.5
2007,wisconsin,door,NOT SPECIFIED,wisconsin_door,2712.0502392344497
2007,wisconsin,fond du lac,NOT SPECIFIED,wisconsin_fond du lac,153.0
2007,wisconsin,manitowoc,NOT SPECIFIED,wisconsin_manitowoc,405.0
2007,wisconsin,winnebago,NOT SPECIFIED,wisconsin_winnebago,380.0
2007,wisconsin,marathon,NOT SPECIFIED,wisconsin_marathon,1417.0
2007,wisconsin,langlade,NOT SPECIFIED,wisconsin_langlade,1060.0
2007,wisconsin,marinette,NOT SPECIFIED,wisconsin_marinette,223.0
2007,wisconsin,shawano,NOT SPECIFIED,wisconsin_shawano,2712.0502392344497
2007,wisconsin,barron,NOT SPECIFIED,wisconsin_barron,4537.0
2007,wisconsin,burnett,NOT SPECIFIED,wisconsin_burnett,50.0
2007,wisconsin,chippewa,NOT SPECIFIED,wisconsin_chippewa,1856.0
2007,wisconsin,polk,NOT SPECIFIED,wisconsin_polk,508.0
2007,wisconsin,washburn,NOT SPECIFIED,wisconsin_washburn,212.0
2007,wisconsin,columbia,NOT SPECIFIED,wisconsin_columbia,620.0
2007,wisconsin,dane,NOT SPECIFIED,wisconsin_dane,3801.0
2007,wisconsin,dodge,NOT SPECIFIED,wisconsin_dodge,167.0
2007,wisconsin,green,NOT SPECIFIED,wisconsin_green,1283.0
2007,wisconsin,jefferson,NOT SPECIFIED,wisconsin_jefferson,2632.0
2007,wisconsin,rock,NOT SPECIFIED,wisconsin_rock,10848.0
2007,wisconsin,racine,NOT SPECIFIED,wisconsin_racine,41.0
2007,wisconsin,walworth,NOT SPECIFIED,wisconsin_walworth,676.0
2007,wisconsin,washington,NOT SPECIFIED,wisconsin_washington,2712.0502392344497
2007,wisconsin,waukesha,NOT SPECIFIED,wisconsin_waukesha,623.0
2007,wisconsin,grant,NOT SPECIFIED,wisconsin_grant,197.0
2007,wisconsin,iowa,NOT SPECIFIED,wisconsin_iowa,3197.0
2007,wisconsin,richland,NOT SPECIFIED,wisconsin_richland,920.0
2007,wisconsin,sauk,NOT SPECIFIED,wisconsin_sauk,9694.0
2007,wisconsin,buffalo,NOT SPECIFIED,wisconsin_buffalo,1599.0
2007,wisconsin,dunn,NOT SPECIFIED,wisconsin_dunn,12844.0
2007,wisconsin,eau claire,NOT SPECIFIED,wisconsin_eau claire,1788.0
2007,wisconsin,jackson,NOT SPECIFIED,wisconsin_jackson,315.0
2007,wisconsin,la crosse,NOT SPECIFIED,wisconsin_la crosse,561.75
2007,wisconsin,monroe,NOT SPECIFIED,wisconsin_monroe,155.0
2007,wisconsin,pepin,NOT SPECIFIED,wisconsin_pepin,767.0
2007,wisconsin,pierce,NOT SPECIFIED,wisconsin_pierce,205.0
2007,wisconsin,st croix,NOT SPECIFIED,wisconsin_st croix,2088.0
2007,wisconsin,trempealeau,NOT SPECIFIED,wisconsin_trempealeau,3072.0
2007,wyoming,big horn,NOT SPECIFIED,wyoming_big horn,5094.0
2007,wyoming,fremont,NOT SPECIFIED,wyoming_fremont,1168.0
2007,wyoming,hot springs,NOT SPECIFIED,wyoming_hot springs,5514.505952380952
2007,wyoming,park,NOT SPECIFIED,wyoming_park,2574.0
2007,wyoming,washakie,NOT SPECIFIED,wyoming_washakie,1439.5
2007,wyoming,albany,NOT SPECIFIED,wyoming_albany,5514.505952380952
2007,wyoming,carbon,NOT SPECIFIED,wyoming_carbon,5514.505952380952
2007,wyoming,sweetwater,NOT SPECIFIED,wyoming_sweetwater,5514.505952380952
2007,wyoming,goshen,NOT SPECIFIED,wyoming_goshen,26328.0
2007,wyoming,laramie,NOT SPECIFIED,wyoming_laramie,4882.0
2007,wyoming,niobrara,NOT SPECIFIED,wyoming_niobrara,683.0
2007,wyoming,platte,NOT SPECIFIED,wyoming_platte,7766.0
2012,alabama,autauga,NOT SPECIFIED,alabama_autauga,945.789021164021
2012,alabama,bullock,NOT SPECIFIED,alabama_bullock,945.789021164021
2012,alabama,elmore,NOT SPECIFIED,alabama_elmore,691.0
2012,alabama,greene,NOT SPECIFIED,alabama_greene,945.789021164021
2012,alabama,hale,NOT SPECIFIED,alabama_hale,945.789021164021
2012,alabama,lowndes,NOT SPECIFIED,alabama_lowndes,752.0
2012,alabama,macon,NOT SPECIFIED,alabama_macon,945.789021164021
2012,alabama,marengo,NOT SPECIFIED,alabama_marengo,945.789021164021
2012,alabama,montgomery,NOT SPECIFIED,alabama_montgomery,945.789021164021
2012,alabama,perry,NOT SPECIFIED,alabama_perry,315.0
2012,alabama,sumter,NOT SPECIFIED,alabama_sumter,945.789021164021
2012,alabama,baldwin,NOT SPECIFIED,alabama_baldwin,330.0
2012,alabama,clarke,NOT SPECIFIED,alabama_clarke,945.789021164021
2012,alabama,escambia,NOT SPECIFIED,alabama_escambia,24.0
2012,alabama,mobile,NOT SPECIFIED,alabama_mobile,945.789021164021
2012,alabama,monroe,NOT SPECIFIED,alabama_monroe,400.0
2012,alabama,calhoun,NOT SPECIFIED,alabama_calhoun,305.0
2012,alabama,cherokee,NOT SPECIFIED,alabama_cherokee,945.789021164021
2012,alabama,cullman,NOT SPECIFIED,alabama_cullman,945.789021164021
2012,alabama,de kalb,NOT SPECIFIED,alabama_de kalb,235.0
2012,alabama,jackson,NOT SPECIFIED,alabama_jackson,945.789021164021
2012,alabama,saint clair,NOT SPECIFIED,alabama_saint clair,22.0
2012,alabama,colbert,NOT SPECIFIED,alabama_colbert,2005.0
2012,alabama,franklin,NOT SPECIFIED,alabama_franklin,945.789021164021
2012,alabama,lauderdale,NOT SPECIFIED,alabama_lauderdale,945.789021164021
2012,alabama,lawrence,NOT SPECIFIED,alabama_lawrence,2065.0
2012,alabama,limestone,NOT SPECIFIED,alabama_limestone,4938.0
2012,alabama,madison,NOT SPECIFIED,alabama_madison,3103.0
2012,alabama,chilton,NOT SPECIFIED,alabama_chilton,945.789021164021
2012,alabama,jefferson,NOT SPECIFIED,alabama_jefferson,150.0
2012,alabama,lee,NOT SPECIFIED,alabama_lee,46.0
2012,alabama,pickens,NOT SPECIFIED,alabama_pickens,945.789021164021
2012,alabama,shelby,NOT SPECIFIED,alabama_shelby,522.0
2012,alabama,talladega,NOT SPECIFIED,alabama_talladega,2081.0
2012,alabama,tallapoosa,NOT SPECIFIED,alabama_tallapoosa,945.789021164021
2012,alabama,tuscaloosa,NOT SPECIFIED,alabama_tuscaloosa,450.0
2012,alabama,barbour,NOT SPECIFIED,alabama_barbour,652.0
2012,alabama,coffee,NOT SPECIFIED,alabama_coffee,904.0
2012,alabama,covington,NOT SPECIFIED,alabama_covington,945.789021164021
2012,alabama,crenshaw,NOT SPECIFIED,alabama_crenshaw,842.0
2012,alabama,dale,NOT SPECIFIED,alabama_dale,293.5
2012,alabama,geneva,NOT SPECIFIED,alabama_geneva,719.0
2012,alabama,henry,NOT SPECIFIED,alabama_henry,1298.0
2012,alabama,houston,NOT SPECIFIED,alabama_houston,813.0
2012,alabama,pike,NOT SPECIFIED,alabama_pike,646.0
2012,arizona,navajo,NOT SPECIFIED,arizona_navajo,4285.863636363636
2012,arizona,yavapai,NOT SPECIFIED,arizona_yavapai,139.0
2012,arizona,cochise,NOT SPECIFIED,arizona_cochise,18699.0
2012,arizona,graham,NOT SPECIFIED,arizona_graham,4068.0
2012,arizona,greenlee,NOT SPECIFIED,arizona_greenlee,414.5
2012,arizona,maricopa,NOT SPECIFIED,arizona_maricopa,1374.0
2012,arizona,pinal,NOT SPECIFIED,arizona_pinal,2983.0
2012,arizona,yuma,NOT SPECIFIED,arizona_yuma,295.0
2012,arkansas,conway,NOT SPECIFIED,arkansas_conway,1646.75
2012,arkansas,faulkner,NOT SPECIFIED,arkansas_faulkner,440.0
2012,arkansas,perry,NOT SPECIFIED,arkansas_perry,10058.116120218581
2012,arkansas,pulaski,NOT SPECIFIED,arkansas_pulaski,3220.0
2012,arkansas,arkansas,NOT SPECIFIED,arkansas_arkansas,32047.0
2012,arkansas,crittenden,NOT SPECIFIED,arkansas_crittenden,8116.5
2012,arkansas,cross,NOT SPECIFIED,arkansas_cross,9911.0
2012,arkansas,lee,NOT SPECIFIED,arkansas_lee,19175.0
2012,arkansas,lonoke,NOT SPECIFIED,arkansas_lonoke,25501.0
2012,arkansas,monroe,NOT SPECIFIED,arkansas_monroe,28478.0
2012,arkansas,phillips,NOT SPECIFIED,arkansas_phillips,44217.0
2012,arkansas,prairie,NOT SPECIFIED,arkansas_prairie,6161.5
2012,arkansas,saint francis,NOT SPECIFIED,arkansas_saint francis,15416.0
2012,arkansas,woodruff,NOT SPECIFIED,arkansas_woodruff,17420.0
2012,arkansas,baxter,NOT SPECIFIED,arkansas_baxter,10058.116120218581
2012,arkansas,izard,NOT SPECIFIED,arkansas_izard,10058.116120218581
2012,arkansas,clay,NOT SPECIFIED,arkansas_clay,34007.0
2012,arkansas,craighead,NOT SPECIFIED,arkansas_craighead,29460.0
2012,arkansas,greene,NOT SPECIFIED,arkansas_greene,25944.0
2012,arkansas,independence,NOT SPECIFIED,arkansas_independence,3521.0
2012,arkansas,jackson,NOT SPECIFIED,arkansas_jackson,9754.0
2012,arkansas,lawrence,NOT SPECIFIED,arkansas_lawrence,5222.0
2012,arkansas,mississippi,NOT SPECIFIED,arkansas_mississippi,15282.0
2012,arkansas,poinsett,NOT SPECIFIED,arkansas_poinsett,19630.0
2012,arkansas,randolph,NOT SPECIFIED,arkansas_randolph,4374.0
2012,arkansas,white,NOT SPECIFIED,arkansas_white,4346.0
2012,arkansas,ashley,NOT SPECIFIED,arkansas_ashley,17909.0
2012,arkansas,chicot,NOT SPECIFIED,arkansas_chicot,45756.0
2012,arkansas,desha,NOT SPECIFIED,arkansas_desha,45974.0
2012,arkansas,drew,NOT SPECIFIED,arkansas_drew,17677.0
2012,arkansas,jefferson,NOT SPECIFIED,arkansas_jefferson,38889.0
2012,arkansas,lincoln,NOT SPECIFIED,arkansas_lincoln,6665.5
2012,arkansas,lafayette,NOT SPECIFIED,arkansas_lafayette,11406.0
2012,arkansas,little river,NOT SPECIFIED,arkansas_little river,4733.0
2012,arkansas,miller,NOT SPECIFIED,arkansas_miller,2540.0
2012,arkansas,crawford,NOT SPECIFIED,arkansas_crawford,1224.0
2012,arkansas,johnson,NOT SPECIFIED,arkansas_johnson,340.5
2012,arkansas,logan,NOT SPECIFIED,arkansas_logan,464.0
2012,arkansas,pope,NOT SPECIFIED,arkansas_pope,750.0
2012,arkansas,yell,NOT SPECIFIED,arkansas_yell,411.0
2012,california,contra costa,NOT SPECIFIED,california_contra costa,1851.0
2012,california,monterey,NOT SPECIFIED,california_monterey,176.0
2012,california,napa,NOT SPECIFIED,california_napa,4.0
2012,california,san benito,NOT SPECIFIED,california_san benito,12.0
2012,california,san luis obispo,NOT SPECIFIED,california_san luis obispo,264.0
2012,california,san mateo,NOT SPECIFIED,california_san mateo,6772.613970588235
2012,california,santa clara,NOT SPECIFIED,california_santa clara,3.0
2012,california,sonoma,NOT SPECIFIED,california_sonoma,12.0
2012,california,modoc,NOT SPECIFIED,california_modoc,6772.613970588235
2012,california,humboldt,NOT SPECIFIED,california_humboldt,9.0
2012,california,mendocino,NOT SPECIFIED,california_mendocino,4.0
2012,california,butte,NOT SPECIFIED,california_butte,499.0
2012,california,colusa,NOT SPECIFIED,california_colusa,5799.0
2012,california,glenn,NOT SPECIFIED,california_glenn,7236.0
2012,california,sacramento,NOT SPECIFIED,california_sacramento,15372.0
2012,california,solano,NOT SPECIFIED,california_solano,9005.0
2012,california,sutter,NOT SPECIFIED,california_sutter,11254.0
2012,california,tehama,NOT SPECIFIED,california_tehama,719.0
2012,california,yolo,NOT SPECIFIED,california_yolo,14454.0
2012,california,yuba,NOT SPECIFIED,california_yuba,817.0
2012,california,fresno,NOT SPECIFIED,california_fresno,4183.0
2012,california,kern,NOT SPECIFIED,california_kern,4598.0
2012,california,kings,NOT SPECIFIED,california_kings,8486.0
2012,california,madera,NOT SPECIFIED,california_madera,2104.0
2012,california,merced,NOT SPECIFIED,california_merced,19255.0
2012,california,san joaquin,NOT SPECIFIED,california_san joaquin,49930.0
2012,california,stanislaus,NOT SPECIFIED,california_stanislaus,2392.0
2012,california,tulare,NOT SPECIFIED,california_tulare,15873.0
2012,california,amador,NOT SPECIFIED,california_amador,6772.613970588235
2012,california,el dorado,NOT SPECIFIED,california_el dorado,18.0
2012,california,nevada,NOT SPECIFIED,california_nevada,4.0
2012,california,placer,NOT SPECIFIED,california_placer,6772.613970588235
2012,california,tuolumne,NOT SPECIFIED,california_tuolumne,5.0
2012,california,shasta,NOT SPECIFIED,california_shasta,60.0
2012,california,imperial,NOT SPECIFIED,california_imperial,580.0
2012,california,los angeles,NOT SPECIFIED,california_los angeles,6772.613970588235
2012,california,orange,NOT SPECIFIED,california_orange,370.0
2012,california,riverside,NOT SPECIFIED,california_riverside,1280.0
2012,california,san bernardino,NOT SPECIFIED,california_san bernardino,16.0
2012,california,san diego,NOT SPECIFIED,california_san diego,492.0
2012,california,santa barbara,NOT SPECIFIED,california_santa barbara,15.0
2012,colorado,adams,NOT SPECIFIED,colorado_adams,4801.0
2012,colorado,arapahoe,NOT SPECIFIED,colorado_arapahoe,96.0
2012,colorado,cheyenne,NOT SPECIFIED,colorado_cheyenne,16751.0
2012,colorado,douglas,NOT SPECIFIED,colorado_douglas,338.0
2012,colorado,el paso,NOT SPECIFIED,colorado_el paso,726.0
2012,colorado,elbert,NOT SPECIFIED,colorado_elbert,592.0
2012,colorado,kiowa,NOT SPECIFIED,colorado_kiowa,556.0
2012,colorado,kit carson,NOT SPECIFIED,colorado_kit carson,70666.0
2012,colorado,lincoln,NOT SPECIFIED,colorado_lincoln,1676.0
2012,colorado,phillips,NOT SPECIFIED,colorado_phillips,64191.0
2012,colorado,washington,NOT SPECIFIED,colorado_washington,26192.0
2012,colorado,yuma,NOT SPECIFIED,colorado_yuma,178203.0
2012,colorado,boulder,NOT SPECIFIED,colorado_boulder,933.0
2012,colorado,broomfield,NOT SPECIFIED,colorado_broomfield,591.0
2012,colorado,larimer,NOT SPECIFIED,colorado_larimer,8419.0
2012,colorado,logan,NOT SPECIFIED,colorado_logan,52824.0
2012,colorado,morgan,NOT SPECIFIED,colorado_morgan,42927.0
2012,colorado,sedgwick,NOT SPECIFIED,colorado_sedgwick,29360.0
2012,colorado,weld,NOT SPECIFIED,colorado_weld,78273.0
2012,colorado,baca,NOT SPECIFIED,colorado_baca,29047.0
2012,colorado,bent,NOT SPECIFIED,colorado_bent,7831.0
2012,colorado,crowley,NOT SPECIFIED,colorado_crowley,222.0
2012,colorado,las animas,NOT SPECIFIED,colorado_las animas,26.0
2012,colorado,otero,NOT SPECIFIED,colorado_otero,5583.0
2012,colorado,prowers,NOT SPECIFIED,colorado_prowers,13893.0
2012,colorado,pueblo,NOT SPECIFIED,colorado_pueblo,3808.0
2012,colorado,delta,NOT SPECIFIED,colorado_delta,4279.0
2012,colorado,dolores,NOT SPECIFIED,colorado_dolores,23928.620567375885
2012,colorado,la plata,NOT SPECIFIED,colorado_la plata,295.3333333333333
2012,colorado,mesa,NOT SPECIFIED,colorado_mesa,3844.0
2012,colorado,montezuma,NOT SPECIFIED,colorado_montezuma,23928.620567375885
2012,colorado,montrose,NOT SPECIFIED,colorado_montrose,10083.0
2012,connecticut,hartford,NOT SPECIFIED,connecticut_hartford,
2012,connecticut,new london,NOT SPECIFIED,connecticut_new london,
2012,connecticut,tolland,NOT SPECIFIED,connecticut_tolland,
2012,delaware,kent,NOT SPECIFIED,delaware_kent,13658.0
2012,delaware,new castle,NOT SPECIFIED,delaware_new castle,3005.0
2012,delaware,sussex,NOT SPECIFIED,delaware_sussex,51931.0
2012,florida,alachua,NOT SPECIFIED,florida_alachua,2258.0
2012,florida,bradford,NOT SPECIFIED,florida_bradford,750.0197132616488
2012,florida,flagler,NOT SPECIFIED,florida_flagler,750.0197132616488
2012,florida,gilchrist,NOT SPECIFIED,florida_gilchrist,750.0197132616488
2012,florida,hillsborough,NOT SPECIFIED,florida_hillsborough,29.0
2012,florida,lake,NOT SPECIFIED,florida_lake,750.0197132616488
2012,florida,levy,NOT SPECIFIED,florida_levy,320.0
2012,florida,marion,NOT SPECIFIED,florida_marion,750.0197132616488
2012,florida,putnam,NOT SPECIFIED,florida_putnam,750.0197132616488
2012,florida,st. johns,NOT SPECIFIED,florida_st. johns,1665.5
2012,florida,volusia,NOT SPECIFIED,florida_volusia,13.0
2012,florida,baker,NOT SPECIFIED,florida_baker,5.5
2012,florida,columbia,NOT SPECIFIED,florida_columbia,1076.0
2012,florida,dixie,NOT SPECIFIED,florida_dixie,750.0197132616488
2012,florida,hamilton,NOT SPECIFIED,florida_hamilton,3705.0
2012,florida,lafayette,NOT SPECIFIED,florida_lafayette,2910.0
2012,florida,madison,NOT SPECIFIED,florida_madison,1843.0
2012,florida,nassau,NOT SPECIFIED,florida_nassau,3.0
2012,florida,suwannee,NOT SPECIFIED,florida_suwannee,2003.0
2012,florida,taylor,NOT SPECIFIED,florida_taylor,750.0197132616488
2012,florida,bay,NOT SPECIFIED,florida_bay,750.0197132616488
2012,florida,calhoun,NOT SPECIFIED,florida_calhoun,750.0197132616488
2012,florida,escambia,NOT SPECIFIED,florida_escambia,810.0
2012,florida,gadsden,NOT SPECIFIED,florida_gadsden,107.0
2012,florida,holmes,NOT SPECIFIED,florida_holmes,190.0
2012,florida,jackson,NOT SPECIFIED,florida_jackson,1472.0
2012,florida,jefferson,NOT SPECIFIED,florida_jefferson,14.0
2012,florida,leon,NOT SPECIFIED,florida_leon,750.0197132616488
2012,florida,okaloosa,NOT SPECIFIED,florida_okaloosa,7.0
2012,florida,santa rosa,NOT SPECIFIED,florida_santa rosa,43.0
2012,florida,wakulla,NOT SPECIFIED,florida_wakulla,10.0
2012,florida,walton,NOT SPECIFIED,florida_walton,15.0
2012,florida,washington,NOT SPECIFIED,florida_washington,286.0
2012,florida,collier,NOT SPECIFIED,florida_collier,750.0197132616488
2012,florida,glades,NOT SPECIFIED,florida_glades,750.0197132616488
2012,florida,hardee,NOT SPECIFIED,florida_hardee,3.0
2012,florida,miami-dade,NOT SPECIFIED,florida_miami-dade,209.0
2012,florida,palm beach,NOT SPECIFIED,florida_palm beach,750.0197132616488
2012,georgia,bleckley,NOT SPECIFIED,georgia_bleckley,4363.0
2012,georgia,crawford,NOT SPECIFIED,georgia_crawford,1955.1984228473996
2012,georgia,dodge,NOT SPECIFIED,georgia_dodge,1722.0
2012,georgia,greene,NOT SPECIFIED,georgia_greene,1955.1984228473996
2012,georgia,houston,NOT SPECIFIED,georgia_houston,342.5
2012,georgia,jasper,NOT SPECIFIED,georgia_jasper,1955.1984228473996
2012,georgia,johnson,NOT SPECIFIED,georgia_johnson,2870.0
2012,georgia,laurens,NOT SPECIFIED,georgia_laurens,1521.0
2012,georgia,montgomery,NOT SPECIFIED,georgia_montgomery,1551.0
2012,georgia,morgan,NOT SPECIFIED,georgia_morgan,1955.1984228473996
2012,georgia,newton,NOT SPECIFIED,georgia_newton,1955.1984228473996
2012,georgia,peach,NOT SPECIFIED,georgia_peach,1955.1984228473996
2012,georgia,pulaski,NOT SPECIFIED,georgia_pulaski,2643.0
2012,georgia,treutlen,NOT SPECIFIED,georgia_treutlen,127.66666666666667
2012,georgia,twiggs,NOT SPECIFIED,georgia_twiggs,593.0
2012,georgia,washington,NOT SPECIFIED,georgia_washington,3152.0
2012,georgia,wheeler,NOT SPECIFIED,georgia_wheeler,651.0
2012,georgia,wilkinson,NOT SPECIFIED,georgia_wilkinson,1955.1984228473996
2012,georgia,bulloch,NOT SPECIFIED,georgia_bulloch,2664.0
2012,georgia,burke,NOT SPECIFIED,georgia_burke,9278.0
2012,georgia,candler,NOT SPECIFIED,georgia_candler,156.0
2012,georgia,effingham,NOT SPECIFIED,georgia_effingham,375.0
2012,georgia,emanuel,NOT SPECIFIED,georgia_emanuel,177.0
2012,georgia,glascock,NOT SPECIFIED,georgia_glascock,1955.1984228473996
2012,georgia,jefferson,NOT SPECIFIED,georgia_jefferson,6649.0
2012,georgia,jenkins,NOT SPECIFIED,georgia_jenkins,2508.0
2012,georgia,screven,NOT SPECIFIED,georgia_screven,4854.0
2012,georgia,barrow,NOT SPECIFIED,georgia_barrow,15.0
2012,georgia,dawson,NOT SPECIFIED,georgia_dawson,1955.1984228473996
2012,georgia,fannin,NOT SPECIFIED,georgia_fannin,1955.1984228473996
2012,georgia,hall,NOT SPECIFIED,georgia_hall,5.0
2012,georgia,oconee,NOT SPECIFIED,georgia_oconee,1955.1984228473996
2012,georgia,pickens,NOT SPECIFIED,georgia_pickens,1955.1984228473996
2012,georgia,walton,NOT SPECIFIED,georgia_walton,1955.1984228473996
2012,georgia,elbert,NOT SPECIFIED,georgia_elbert,1955.1984228473996
2012,georgia,franklin,NOT SPECIFIED,georgia_franklin,175.0
2012,georgia,habersham,NOT SPECIFIED,georgia_habersham,6.0
2012,georgia,hart,NOT SPECIFIED,georgia_hart,533.0
2012,georgia,madison,NOT SPECIFIED,georgia_madison,42.0
2012,georgia,rabun,NOT SPECIFIED,georgia_rabun,9.0
2012,georgia,wilkes,NOT SPECIFIED,georgia_wilkes,1955.1984228473996
2012,georgia,bartow,NOT SPECIFIED,georgia_bartow,715.0
2012,georgia,chattooga,NOT SPECIFIED,georgia_chattooga,96.0
2012,georgia,floyd,NOT SPECIFIED,georgia_floyd,480.0
2012,georgia,gordon,NOT SPECIFIED,georgia_gordon,1020.0
2012,georgia,murray,NOT SPECIFIED,georgia_murray,358.0
2012,georgia,atkinson,NOT SPECIFIED,georgia_atkinson,1095.0
2012,georgia,ben hill,NOT SPECIFIED,georgia_ben hill,1926.0
2012,georgia,berrien,NOT SPECIFIED,georgia_berrien,2150.0
2012,georgia,brooks,NOT SPECIFIED,georgia_brooks,1001.0
2012,georgia,clinch,NOT SPECIFIED,georgia_clinch,66.0
2012,georgia,coffee,NOT SPECIFIED,georgia_coffee,3469.0
2012,georgia,colquitt,NOT SPECIFIED,georgia_colquitt,1546.0
2012,georgia,cook,NOT SPECIFIED,georgia_cook,453.0
2012,georgia,crisp,NOT SPECIFIED,georgia_crisp,835.0
2012,georgia,dooly,NOT SPECIFIED,georgia_dooly,1575.0
2012,georgia,echols,NOT SPECIFIED,georgia_echols,55.0
2012,georgia,irwin,NOT SPECIFIED,georgia_irwin,5986.0
2012,georgia,jeff davis,NOT SPECIFIED,georgia_jeff davis,1667.0
2012,georgia,lanier,NOT SPECIFIED,georgia_lanier,778.0
2012,georgia,lowndes,NOT SPECIFIED,georgia_lowndes,1677.0
2012,georgia,telfair,NOT SPECIFIED,georgia_telfair,1377.0
2012,georgia,tift,NOT SPECIFIED,georgia_tift,1297.0
2012,georgia,turner,NOT SPECIFIED,georgia_turner,877.0
2012,georgia,wilcox,NOT SPECIFIED,georgia_wilcox,1822.0
2012,georgia,worth,NOT SPECIFIED,georgia_worth,5707.0
2012,georgia,appling,NOT SPECIFIED,georgia_appling,990.6666666666666
2012,georgia,bacon,NOT SPECIFIED,georgia_bacon,301.0
2012,georgia,brantley,NOT SPECIFIED,georgia_brantley,231.0
2012,georgia,bryan,NOT SPECIFIED,georgia_bryan,1955.1984228473996
2012,georgia,charlton,NOT SPECIFIED,georgia_charlton,6.0
2012,georgia,evans,NOT SPECIFIED,georgia_evans,701.0
2012,georgia,pierce,NOT SPECIFIED,georgia_pierce,2913.0
2012,georgia,tattnall,NOT SPECIFIED,georgia_tattnall,2122.0
2012,georgia,toombs,NOT SPECIFIED,georgia_toombs,2396.0
2012,georgia,ware,NOT SPECIFIED,georgia_ware,2024.0
2012,georgia,wayne,NOT SPECIFIED,georgia_wayne,806.0
2012,georgia,baker,NOT SPECIFIED,georgia_baker,6185.0
2012,georgia,calhoun,NOT SPECIFIED,georgia_calhoun,6877.0
2012,georgia,clay,NOT SPECIFIED,georgia_clay,1049.6666666666667
2012,georgia,decatur,NOT SPECIFIED,georgia_decatur,5218.0
2012,georgia,dougherty,NOT SPECIFIED,georgia_dougherty,1908.0
2012,georgia,early,NOT SPECIFIED,georgia_early,5635.0
2012,georgia,grady,NOT SPECIFIED,georgia_grady,3808.0
2012,georgia,lee,NOT SPECIFIED,georgia_lee,4119.0
2012,georgia,miller,NOT SPECIFIED,georgia_miller,5577.0
2012,georgia,mitchell,NOT SPECIFIED,georgia_mitchell,7542.0
2012,georgia,randolph,NOT SPECIFIED,georgia_randolph,4528.0
2012,georgia,seminole,NOT SPECIFIED,georgia_seminole,7621.0
2012,georgia,stewart,NOT SPECIFIED,georgia_stewart,1955.1984228473996
2012,georgia,sumter,NOT SPECIFIED,georgia_sumter,6493.0
2012,georgia,terrell,NOT SPECIFIED,georgia_terrell,7168.0
2012,georgia,thomas,NOT SPECIFIED,georgia_thomas,1618.0
2012,georgia,webster,NOT SPECIFIED,georgia_webster,105.0
2012,georgia,fayette,NOT SPECIFIED,georgia_fayette,1955.1984228473996
2012,georgia,harris,NOT SPECIFIED,georgia_harris,1955.1984228473996
2012,georgia,lamar,NOT SPECIFIED,georgia_lamar,1955.1984228473996
2012,georgia,macon,NOT SPECIFIED,georgia_macon,3884.0
2012,georgia,marion,NOT SPECIFIED,georgia_marion,750.0
2012,georgia,meriwether,NOT SPECIFIED,georgia_meriwether,1955.1984228473996
2012,georgia,pike,NOT SPECIFIED,georgia_pike,1955.1984228473996
2012,georgia,schley,NOT SPECIFIED,georgia_schley,156.0
2012,georgia,taylor,NOT SPECIFIED,georgia_taylor,302.0
